span	size	face	marker	line	page
Controls movement of monitor up, down, right and left.	9.960000038146973	0	-1	885	35
52	9.960000038146973	0	2	886	35
Power LED	9.960000038146973	0	-1	886	35
Indicates power to monitor.	9.960000038146973	0	-1	886	35
2.1	12.0	1	0	887	35
SELECTOR VALVES – OPERATIONAL SETTINGS	12.0	1	-1	887	35
The Selector Valves govern invidual system functions.	12.0	0	-1	888	35
To operate each selector knob,	12.0	0	-1	888	35
PUSH	12.0	1	-1	888	35
the	12.0	0	-1	888	35
selector knob	12.0	0	-1	889	35
IN	12.0	1	-1	889	35
,	12.0	0	-1	889	35
SELECT	12.0	1	-1	889	35
the operation and	12.0	0	-1	889	35
RELEASE	12.0	1	-1	889	35
the selector knob.	12.0	0	-1	889	35
ALWAYS	12.0	1	-1	889	35
return both	12.0	0	-1	889	35
selector settings to	12.0	0	-1	890	35
OFF	12.0	1	-1	890	35
when	12.0	0	-1	890	35
NOT	12.0	1	-1	890	35
operating or before starting the unit.	12.0	0	-1	890	35
Figure 42.	12.0	0	-1	891	35
Push and Turn Selector Valve Positions	12.0	0	-1	891	35
SELECTOR 1	12.0	1	-1	892	35
1	12.0	0	2	893	35
OFF – Stops all pump functions to Selector 1 operations.	12.0	0	-1	894	35
2	12.0	0	2	895	35
LINE 1 – Sends fluid from tank to the	12.0	0	-1	896	35
LINE 1	12.0	1	-1	896	35
discharge port for hose spraying operation.	12.0	0	-1	896	35
3	12.0	0	2	897	35
AGITATOR – Controls continuous agitation of tank contents to keep chemicals from settling.	12.0	0	-1	898	35
4	12.0	0	2	899	35
FRONT SPRAY BAR – Supplies fluid to the	12.0	0	-1	900	35
FRONT SPRAY BAR	12.0	1	-1	900	35
.	12.0	0	-1	900	35
5	12.0	0	2	901	35
AUX 1 – Future expanded operations (not currently used).	12.0	0	-1	902	35
<img0075>	-1.0	-1	-1	903	35
<img0076>	-1.0	-1	-1	904	35
49.	9.0	0	2	905	35
Stream/Fog	9.0	0	-1	905	35
Indicator	9.0	0	-1	906	35
48.	9.0	0	2	907	35
Water Valve	9.0	0	-1	907	35
On/Off	9.0	0	-1	908	35
50.	9.0	0	2	909	35
Power On/Off	9.0	0	-1	909	35
51.	9.0	0	2	910	35
Joystick	9.0	0	-1	910	35
52.	9.0	0	2	911	35
Power LED	9.0	0	-1	911	35
VMDS Technical and Operators Manual	9.960000038146973	0	-1	912	36
ver 2019.2.l	9.960000038146973	0	-1	912	36
36	12.0	0	2	913	36
6	11.039999961853027	0	2	914	36
DRAFT – Used to pull from a water source to fill tank(s).	12.0	0	-1	915	36
***	11.039999961853027	0	-1	915	36
NOTE	11.039999961853027	1	-1	915	36
–	11.039999961853027	0	-1	915	36
When in	11.039999961853027	1	-1	915	36
DRAFT	11.039999961853027	1	-1	915	36
,	11.039999961853027	0	-1	915	36
no	11.039999961853027	1	-1	915	36
other functions are operable.	11.039999961853027	1	-1	916	36
The only active discharge port is the DRAFT OUTPUT on the	11.039999961853027	1	-1	916	36
back of the Power Unit.	11.039999961853027	1	-1	917	36
Use this function to fill tanks with water or to transfer water from tank	11.039999961853027	1	-1	917	36
to tank.	11.039999961853027	1	-1	918	36
You can use this port to mix slurries or bleach solutions, but you cannot agitate the tank	11.039999961853027	1	-1	918	36
while you mix when using this port and function.  The preferred technique is to mix	11.039999961853027	1	-1	919	36
decontaminants by drawing from one of the tanks into the other and discharging into the other	11.039999961853027	1	-1	920	36
tank via the Monitor port on the back or one of the front Discharge ports.	11.039999961853027	1	-1	921	36
SELECTOR 2	12.0	1	-1	922	36
1	12.0	0	2	923	36
OFF – Stops all pump functions to Selector 2 operations.	12.0	0	-1	924	36
2	12.0	0	2	925	36
LINE 2 – Sends fluid from tank to the	12.0	0	-1	926	36
LINE 2	12.0	1	-1	926	36
discharge port for hose spraying operation.	12.0	0	-1	926	36
3	12.0	0	2	927	36
AUX 2 – Future expanded operations (not currently used).	12.0	0	-1	928	36
4	12.0	0	2	929	36
REAR SPRAY BAR – Supplies fluid to the REAR spray bar.	12.0	0	-1	930	36
5	12.0	0	2	931	36
MONITOR – Supplies fluid to the monitor for	12.0	0	-1	932	36
MANUAL	12.0	1	-1	932	36
operations ONLY.	12.0	0	-1	932	36
6	12.0	0	2	933	36
REMOTE MONITOR – Supplies fluid for	12.0	0	-1	934	36
REMOTE	12.0	1	-1	934	36
controller monitor operations ONLY.	12.0	0	-1	934	36
2.2	12.0	1	0	935	36
PROGRAMMABLE LOGIC CONTROL	12.0	1	-1	935	36
This section provides the location and description of the Engine Control Display functions.	12.0	0	-1	936	36
Figure 43.	12.0	0	-1	937	36
Programmable Logic Control (PLC)	12.0	0	-1	937	36
<img0077>	-1.0	-1	-1	938	36
3.	9.0	1	2	939	36
Main Status Display	9.0	1	-1	939	36
1.	9.0	1	2	940	36
Start	9.0	1	-1	940	36
2.	9.0	1	2	941	36
LED Indicator Lights	9.0	1	-1	941	36
4.	9.0	1	2	942	36
Common Alarm	9.0	1	-1	942	36
Indicator	9.0	1	-1	943	36
5.	9.0	1	2	944	36
Navigation Button	9.0	1	-1	944	36
7.	9.0	1	2	945	36
Stop and Reset	9.0	1	-1	945	36
6.	9.0	1	2	946	36
Auto Select Mode	9.0	1	-1	946	36
VMDS Technical and Operators Manual	9.960000038146973	0	-1	947	37
ver 2019.2.l	9.960000038146973	0	-1	947	37
37	12.0	0	2	948	37
REF #	9.960000038146973	1	-1	949	37
Control / Indicator	9.960000038146973	1	-1	949	37
Function	9.960000038146973	1	-1	949	37
1	9.960000038146973	0	2	950	37
Start	9.960000038146973	0	-1	950	37
Start button.	9.960000038146973	0	-1	950	37
Engages the engine control display on first press, starts the	9.960000038146973	0	-1	950	37
engine on second press.	9.960000038146973	0	-1	951	37
2	9.960000038146973	0	2	952	37
LED Indicator Lights	9.960000038146973	0	-1	953	37
Charging	9.960000038146973	1	-1	954	37
:  This is a warning indicator.	9.960000038146973	0	-1	954	37
When illuminated, indicates problem	9.960000038146973	0	-1	954	37
with charging system	9.960000038146973	0	-1	955	37
Oil Pressure	9.960000038146973	1	-1	956	37
: This is a warning indicator.  When illuminated the oil pressure	9.960000038146973	0	-1	956	37
is not within normal parameters.	9.960000038146973	0	-1	957	37
Overheat	9.960000038146973	1	-1	958	37
: This is a warning indicator.  When illuminated, indicates engine	9.960000038146973	0	-1	958	37
temperature is not within normal parameters. [Shut the system down and	9.960000038146973	0	-1	959	37
check the coolant system.]	9.960000038146973	0	-1	960	37
Glow Plugs	9.960000038146973	1	-1	961	37
: When the	9.960000038146973	0	-1	961	37
GREEN	9.960000038146973	1	-1	961	37
start engine button is pushed for the second	9.960000038146973	0	-1	961	37
time, the glow plugs	9.960000038146973	0	-1	962	37
RED	9.960000038146973	1	-1	962	37
LED light will light up for approximately 6	9.960000038146973	0	-1	962	37
seconds.	9.960000038146973	0	-1	963	37
Then engine will start.	9.960000038146973	0	-1	963	37
3	9.960000038146973	0	2	964	37
Main Status Display	9.960000038146973	0	-1	965	37
The window for viewing and monitoring engine speed, voltage and run	9.960000038146973	0	-1	966	37
hours.	9.960000038146973	0	-1	967	37
Also displays the warning and shutdown status of the engine.	9.960000038146973	0	-1	967	37
These	9.960000038146973	0	-1	967	37
monitors are	9.960000038146973	0	-1	968	37
PRE-PROGRAMMED	9.960000038146973	1	-1	968	37
4	9.960000038146973	0	2	969	37
Common Alarm	9.960000038146973	0	-1	969	37
Indicator	9.960000038146973	0	-1	970	37
Designates problems with engine functions.	9.960000038146973	0	-1	971	37
If a problem occurs during	9.960000038146973	0	-1	971	37
operation of power unit, the indicator will light up and indicate problem.	9.960000038146973	0	-1	972	37
Refer to Troubleshooting section of this manual or contact maintenance	9.960000038146973	0	-1	973	37
support.	9.960000038146973	0	-1	974	37
5	9.960000038146973	0	2	975	37
Navigation Button	9.960000038146973	0	-1	975	37
PRE-PROGRAMMED	9.960000038146973	1	-1	976	37
– Preset to VMDS specifications and are not	9.960000038146973	0	-1	976	37
adjustable.	9.960000038146973	0	-1	977	37
Scrolls to display OEM settings.	9.960000038146973	0	-1	977	37
6	9.960000038146973	0	2	978	37
Select Auto Mode	9.960000038146973	0	-1	978	37
This mode is not used by VMDS.	9.960000038146973	0	-1	978	37
7	9.960000038146973	0	2	979	37
Stop and Reset	9.960000038146973	0	-1	979	37
Stops and resets power unit.	9.960000038146973	0	-1	979	37
3.0	12.0	1	0	980	37
TANKS	12.0	1	-1	980	37
WARNING!	12.0	1	-1	981	37
Although the tanks are sturdy and supported with internal baffles, do	12.0	0	-1	981	37
not stand on them as they may become very slippery and can create a slip and fall	12.0	0	-1	982	37
hazard.	12.0	0	-1	983	37
The VMDS Version B has two 750-gallon tanks with incorporated skids.	12.0	0	-1	984	37
The 750-gallon tanks	12.0	0	-1	984	37
must always be mounted on either a 5-ton truck or 5-ton trailer.	12.0	0	-1	985	37
For truck mounted tanks, the hose	12.0	0	-1	985	37
attachments must be pointed toward the rear of the truck.  The tanks must always be mounted as	12.0	0	-1	986	37
far forward in the truck bed (touching the front wall) as possible.  There are cutouts in the forward	12.0	0	-1	987	37
ends of the tank platform that incorporate room for the stanchion.	12.0	0	-1	988	37
Figure 44.	12.0	0	-1	989	37
Skid Cutouts on front edge of Tank	12.0	0	-1	989	37
<img0078>	-1.0	-1	-1	990	37
<img0079>	-1.0	-1	-1	991	37
Skid Cutouts	9.0	1	-1	992	37
VMDS Technical and Operators Manual	9.960000038146973	0	-1	993	38
ver 2019.2.l	9.960000038146973	0	-1	993	38
38	12.0	0	2	994	38
For trailer mounted tanks, the hose attachments may be oriented toward the rear or front of the	12.0	0	-1	995	38
trailer.  The tank should be mounted over the axles and slightly forward of the center of gravity on	12.0	0	-1	996	38
the trailer.	12.0	0	-1	997	38
The tanks are built with a 4-way, modular platform skid design which allows 360-degree	12.0	0	-1	998	38
forklifting capability.	12.0	0	-1	999	38
EMPTY tanks can also be lifted from underneath with extended fork forklifts	12.0	0	-1	999	38
or slings and an overhead crane or wrecker and can be loaded from either the rear or the sides of	12.0	0	-1	1000	38
transport vehicles.  Both tanks have an approximate 13-inch notched bottom lip (skid cutouts to	12.0	0	-1	1001	38
the front to accommodate the monitor) on the front ends which butts the tank against the front wall	12.0	0	-1	1002	38
of the truck bed, preventing slippage and damage to the tank itself.  Each tank is equipped with a	12.0	0	-1	1003	38
Hopper/Blender assembly, Hopper/Blender fill connection, Agitator fill connection and assembly,	12.0	0	-1	1004	38
tank level indicator port and a ball valve fluid output/drain with a 1 ½ in. camlock.	12.0	0	-1	1005	38
Figure 45.	12.0	0	-1	1006	38
750-Gallon Tank and its integral 4-Way Modular Skid	12.0	0	-1	1006	38
3.1	12.0	1	0	1007	38
TANK SELECTOR VALVE ASSEMBLY	12.0	1	-1	1007	38
The Tank Selector Valve assembly designates which tank the VMDS draws water or	12.0	0	-1	1008	38
decontaminant from and attaches to the Power Unit via the Fluid Input port (see below). If desired,	12.0	0	-1	1009	38
the operator can have decontaminant mixed in one tank and rinse water in the other tank.  Fluid	12.0	0	-1	1010	38
cannot be drawn from both tanks at the same time.	12.0	0	-1	1011	38
The Tank Selector Valve is stored in the De-	12.0	0	-1	1011	38
Icer kit box.	12.0	0	-1	1012	38
<img0080>	-1.0	-1	-1	1013	38
<img0081>	-1.0	-1	-1	1014	38
4-Way Modular Skid	9.0	0	-1	1015	38
<img0082>	-1.0	-1	-1	1016	38
<img0083>	-1.0	-1	-1	1017	38
<img0084>	-1.0	-1	-1	1018	38
Tank Selector Valve	9.0	1	-1	1019	38
Trailer Position	9.0	1	-1	1020	38
Tank Selector Valve	9.0	1	-1	1021	38
Truck Position	9.0	1	-1	1022	38
VMDS Technical and Operators Manual	9.960000038146973	0	-1	1023	39
ver 2019.2.l	9.960000038146973	0	-1	1023	39
39	12.0	0	2	1024	39
Figure 46.	12.0	0	-1	1025	39
Tank Selector Valve	12.0	0	-1	1025	39
3.2	12.0	1	0	1026	39
AGITATOR	12.0	1	-1	1026	39
The AGITATOR mixes tank contents and keeps concentrated decontaminant solutions mixed	12.0	0	-1	1027	39
while the system is running.	12.0	0	-1	1028	39
It is important to keep the tanks agitated, especially when they contain	12.0	0	-1	1028	39
concentrated bleach solutions or slurries.	12.0	0	-1	1029	39
The AGITATOR is turned off when discharging the tank	12.0	0	-1	1029	39
via Discharge #1.	12.0	0	-1	1030	39
Figure 47.	12.0	0	-1	1031	39
Agitator Input and Baffles	12.0	0	-1	1031	39
3.3	12.0	1	0	1032	39
HOPPER/BLENDER	12.0	1	-1	1032	39
The Hopper/Blender is located next to the Agitator and has two ½ inch stainless steel bars in the	12.0	0	-1	1033	39
funnel section.  The bars are in place to prevent objects (i.e., cans and bags) from accidentally	12.0	0	-1	1034	39
falling into the tank.  The bars support the removable screen that is used to break up “clumps” of	12.0	0	-1	1035	39
HTH or STB from falling into the hopper and clogging the 1 ½ inch diameter funnel hole.  The	12.0	0	-1	1036	39
removable screen has 1-inch diameter holes and a stainless-steel handle on the top of the screen to	12.0	0	-1	1037	39
assist with breaking up clumps of powdered or granular decontaminant.	12.0	0	-1	1038	39
Figure 48.	12.0	0	-1	1039	39
Hopper-Blender Input and Screen	12.0	0	-1	1039	39
If there are “clumps” of decontaminant on the bars or screen, use a disposable dipstick (supplied	12.0	0	-1	1040	39
by the unit) made of wood or plastic to break apart to a size which will allow the clumps to feed	12.0	0	-1	1041	39
through the screen.  DO NOT use a hammer, metal objects, or use excessive force that will create	12.0	0	-1	1042	39
damage to the hopper.  If “clumps” are not easily breakable, do not use and simply remove them.	12.0	0	-1	1043	39
<img0085>	-1.0	-1	-1	1044	39
<img0086>	-1.0	-1	-1	1045	39
<img0087>	-1.0	-1	-1	1046	39
Agitator Input	9.0	1	-1	1047	39
<img0088>	-1.0	-1	-1	1048	39
<img0089>	-1.0	-1	-1	1049	39
VMDS Technical and Operators Manual	9.960000038146973	0	-1	1050	40
ver 2019.2.l	9.960000038146973	0	-1	1050	40
40	12.0	0	2	1051	40
3.4	12.0	1	0	1052	40
DE-ICER KIT	12.0	1	-1	1052	40
NOTE – Although the De-icer Kits are supplied to keep water in the VMDS tanks from	12.0	1	-1	1053	40
freezing in cold weather, the recommended method of freeze prevention is to drain the tanks	12.0	1	-1	1054	40
(and Power Unit) and to winterize the system, as both tanks can usually be re-filled via	12.0	1	-1	1055	40
drafting in less than 40 minutes (1500 gallons @ 50 gallons/min drafting = 30 mins).	12.0	1	-1	1056	40
The VMDS De-icer features a 24 VDC inverter, powered by a NATO slave connector on the truck	12.0	0	-1	1057	40
source that feeds a GFCI-protected 3000 Watt, 120 VAC output.	12.0	0	-1	1058	40
It is imperative that the vehicle	12.0	1	-1	1058	40
is stationary while conducting this operation, as a grounding cable must be secured from the	12.0	1	-1	1059	40
Inverter to the vehicle chassis to reduce electric shock risk.	12.0	1	-1	1060	40
The heaters can be also powered by	12.0	0	-1	1060	40
shore power, but it is highly recommended that a GFCI-protected circuit is used since the electric	12.0	0	-1	1061	40
de-icing system functions while immersed in water.	12.0	0	-1	1062	40
NOTE - The vehicle’s engine must be running during operation of the heaters or the De-Icer	12.0	1	-1	1063	40
Kit will drain the vehicle batteries very quickly (within minutes).	12.0	1	-1	1064	40
Each VMDS system includes one three-ended extension cords to lead from the inverter to the two	12.0	0	-1	1065	40
(interchangeable) heaters in each tank.	12.0	0	-1	1066	40
One heater is used as a “floater” and the other as a	12.0	0	-1	1066	40
“sinker.”  Unscrew the red float-ring on the de-icer to convert a floater into a sinker.	12.0	0	-1	1067	40
The 500-watt	12.0	0	-1	1067	40
de-icer is normally sufficient to keep the water from freezing.  If ambient air temperature is near	12.0	0	-1	1068	40
freezing but above 25 degrees F, one heater (either float or sink) should be sufficient.  If ambient	12.0	0	-1	1069	40
air temperature is below 25 degrees F, a second heater may be required.	12.0	0	-1	1070	40
WARNING!	12.0	1	-1	1071	40
ALWAYS use the GFCI to protect the De-icer circuit.	12.0	0	-1	1071	40
It is	12.0	0	-1	1071	40
imperative to use a grounding cable attached to the vehicle chassis to reduce the	12.0	0	-1	1072	40
risk of electric shock.	12.0	0	-1	1073	40
The De-icer is an electrical device being operated in or near	12.0	0	-1	1073	40
water.	12.0	0	-1	1074	40
WARNING!	12.0	1	-1	1075	40
A grounding cable MUST be attached from the inverter to the vehicle	12.0	0	-1	1075	40
chassis when operating the De-Icer Kit.	12.0	0	-1	1076	40
Failure to do so drastically increases the risk	12.0	0	-1	1076	40
of electric shock and may result in injury or death!	12.0	0	-1	1077	40
Again, the recommended and easiest method of keeping the tanks from icing over is to simply	12.0	0	-1	1078	40
drain the tanks and winterize the Power Unit.	12.0	0	-1	1079	40
The geometry of the plumbing within the tanks	12.0	0	-1	1079	40
themselves will ensure that most of the water will flow to the lowest part of the plumbing where	12.0	0	-1	1080	40
there is a ball valve at the drain cock.	12.0	0	-1	1081	40
The procedure to winterize the system is located in	12.0	0	-1	1081	40
Section	12.0	1	-1	1081	40
12	12.0	1	2	1082	40
of this manual.	12.0	0	-1	1082	40
De-Icer Kit components	12.0	1	-1	1083	40
1	12.0	0	2	1084	40
- NATO Slave Connector	12.0	0	-1	1084	40
1	12.0	0	2	1085	40
– Inverter, Heavy Duty	12.0	0	-1	1085	40
<img0090>	-1.0	-1	-1	1086	40
<img0091>	-1.0	-1	-1	1087	40
VMDS Technical and Operators Manual	9.960000038146973	0	-1	1088	41
ver 2019.2.l	9.960000038146973	0	-1	1088	41
41	12.0	0	2	1089	41
1	12.0	0	2	1090	41
- GFCI outlet	12.0	0	-1	1090	41
1	12.0	0	2	1091	41
- Weather resistant box	12.0	0	-1	1091	41
2	12.0	0	2	1092	41
– Heavy Duty Extension Cord, multi-end (female)	12.0	0	-1	1092	41
4	12.0	0	2	1093	41
– 500W de-icer heaters (2 for the truck tank and 2 for the trailer tank)	12.0	0	-1	1093	41
1	12.0	0	2	1094	41
– Grounding cable	12.0	0	-1	1094	41
Figure 49.	12.0	0	-1	1095	41
De-Icer Kit Components	12.0	0	-1	1095	41
The De-icer shown below is in float-mode within the tank itself (unscrew the float ring and the	12.0	0	-1	1096	41
de-icer will sink to the bottom of the tank to thaw from the bottom).	12.0	0	-1	1097	41
Figure 50.	12.0	0	-1	1098	41
De-Icer as a “Floater”	12.0	0	-1	1098	41
<img0092>	-1.0	-1	-1	1099	41
<img0093>	-1.0	-1	-1	1100	41
VMDS Technical and Operators Manual	9.960000038146973	0	-1	1101	42
ver 2019.2.l	9.960000038146973	0	-1	1101	42
42	12.0	0	2	1102	42
4.0	12.0	1	0	1103	42
DESCRIPTION OF NOZZLES – FUNCTIONS & USE	12.0	1	-1	1103	42
Quantity	11.039999961853027	1	-1	1104	42
Control	11.039999961853027	1	-1	1104	42
Function	11.039999961853027	1	-1	1104	42
1	11.039999961853027	0	2	1105	42
1.5 in.	11.039999961853027	0	-1	1105	42
Bale Handset	11.039999961853027	0	-1	1105	42
